project_id,name,project_details,look_for,project_type,organization_name,image,created,custom_options,tile_server_names,status,area_sqkm,geom,centroid,progress,number_of_users,number_of_results,number_of_results_progress,day
-Nvn7APwKSbArpwTROvA,"Validate data - Marshall Islands, Majuro Atoll (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of the Marshall Islands, Majuro Atoll were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1713475990500-project-image-marshall%20island.png?alt=media&token=2a16b69c-ff26-477f-a7c3-24a9c72cc505,2024-04-18 21:34:56.295628,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,728.8305372385788,"POLYGON((171.0273663 7.0530682,171.3842089 7.0530682,171.3842089 7.2202586,171.0273663 7.2202586,171.0273663 7.0530682))",POINT(171.20578760000004 7.136663400000001),1.0,221.0,53756.0,48280.0,2024-04-26 00:00:00
-Nzi9ESKhaaGHpi25MrY,"Validate - Ogan Komering Ilir, Indonesia (2) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Ogan Komering Ilir, Indonesia were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1717687612386-project-image-ogan.png?alt=media&token=a0b68820-ec44-4f1a-b904-632634d65646,2024-06-06 15:30:33.526135,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,7540.593407522651,"POLYGON((104.6522913 -4.2479546,105.670624 -4.2479546,105.670624 -3.645,104.6522913 -3.645,104.6522913 -4.2479546))",POINT(105.16145765 -3.9464773),1.0,393.0,198582.0,161410.0,2024-06-28 00:00:00
-O0P6gkUe2t8GGSluwm2,"Validate - Ogan Komering Ilir, Indonesia (3) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Ogan Komering Ilir, Indonesia were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1719498884663-project-image-indonesiapng.png?alt=media&token=889b7907-38f8-4460-8775-eb6c80ea2049,2024-06-27 14:35:16.516917,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,7213.700099434547,"POLYGON((104.699707 -4.2594455,105.6697571 -4.2594455,105.6697571 -3.6539109,104.699707 -3.6539109,104.699707 -4.2594455))",POINT(105.18473205000001 -3.9566782),0.995208200715587,1241.0,476468.0,453387.0,2024-08-16 00:00:00
-O2_J_0_ChfONXhYeRoU,"Validate - Luna, La Union, Philippines (1) Open Mapping Hub - AP","This project will support in creating a working flow to improve data quality in Luna, La Union, Philippines.",buildings,2,Open Mapping Hub - AP,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1721834294016-project-image-test.PNG?alt=media&token=e68ebfc0-7e80-4fb8-b151-3709dc380fa7,2024-07-24 15:19:50.693967,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,94.4669865903244,"POLYGON((120.3322425 16.8010936,120.435311 16.8010936,120.435311 16.8788033,120.3322425 16.8788033,120.3322425 16.8010936))",POINT(120.38377675 16.839948449999998),0.9997942122186496,552.0,82278.0,77734.0,2024-09-08 00:00:00
-O4QPwdN6lweWisZpEjI,"Validate - Dedza District, Malawi (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of the Lilongwe, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1723815674699-project-image-malawi.png?alt=media&token=b21f448c-f5b1-4ef2-8aec-bfe67e30de6c,2024-08-16 13:45:05.833831,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,31.193243359506607,"POLYGON((34.2929633 -14.4032948,34.3578637 -14.4032948,34.3578637 -14.3630176,34.2929633 -14.3630176,34.2929633 -14.4032948))",POINT(34.32541349999999 -14.383156199999998),0.9996352883193692,360.0,107895.0,101413.0,2024-08-29 00:00:00
-O5OSh_9L_xZRwM1gzJ2,"Validate - St. Christop, Haiti (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of St. Christop, Haiti were mapped in 2015 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1724856587477-project-image-Haiti.png?alt=media&token=34b9ed0e-2ae8-4bb6-b3cc-19404a7f21f5,2024-08-28 14:52:48.686835,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,10.031467687283516,"POLYGON((-72.3331695 18.6715249,-72.2988314 18.6715249,-72.2988314 18.6965444,-72.3331695 18.6965444,-72.3331695 18.6715249))",POINT(-72.31600045 18.684034650000005),1.0,285.0,81416.0,54800.0,2024-09-07 00:00:00
-O5OUYvSZa0PiAYQJ_7t,"Validate - Chetumal, Belize (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Chetumal, Belize were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1724857071973-project-image-Belize.png?alt=media&token=db392546-126b-4db8-a8f3-422a8110dbd3,2024-08-28 14:58:09.789727,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,152.8160293714447,"POLYGON((-88.3451635 18.434231,-88.24754 18.434231,-88.24754 18.5681524,-88.3451635 18.5681524,-88.3451635 18.434231))",POINT(-88.29635175 18.5011917),1.0,1440.0,476392.0,418050.0,2024-09-30 00:00:00
-O6MOIIxGcmmyK6S7XBD,"Validate - Dhaka, Bangladesh (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Dhaka, Bangladesh were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1725895618838-project-image-Dhaka.png?alt=media&token=2e870dc3-836e-443d-b5f5-15c3599a60ee,2024-09-10 19:24:59.942872,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,18.492080286010744,"POLYGON((90.392117 23.73819,90.432673 23.73819,90.432673 23.778575,90.392117 23.778575,90.392117 23.73819))",POINT(90.412395 23.758382499999996),0.996843785971557,1279.0,307232.0,268460.0,2024-11-15 00:00:00
-O6MPjXrwBGIbLm1pWro,"Validate - Quang Ngai, Vietnam (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Quang Ngai, Vietnam were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1725895996833-project-image-Guang%20Ngai.png?alt=media&token=d8394bae-c25f-4f97-8491-d0d1f5e147ec,2024-09-10 19:26:44.840927,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,29.269287346401214,"POLYGON((108.7669255 15.0880686,108.8198156 15.0880686,108.8198156 15.1345951,108.7669255 15.1345951,108.7669255 15.0880686))",POINT(108.79337054999999 15.11133185),1.0,2086.0,466519.0,402990.0,2024-10-25 00:00:00
-O7cI0yciePCYL8pXeu1,Validate - Buildings in Yoro East - Honduras (1) HOT,"This is a validate project type. You are looking to validate building footprints. Please use the tutorial to contribute. *Project Description* Area of Yoro East, Honduras were mapped in 2022 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Well mapped buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1727252929572-project-image-honduras-yoro-east.jpg?alt=media&token=57ef90e0-68a8-458f-b6bf-d2f9b8081b4a,2024-09-25 08:32:12.242365,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,128.57376268278122,"POLYGON((-86.4108512 15.3435186,-86.315317 15.3435186,-86.315317 15.4568208,-86.4108512 15.4568208,-86.4108512 15.3435186))",POINT(-86.3630841 15.4001697),1.0,67.0,4889.0,2613.0,2024-09-26 00:00:00
-O7hFcC2pKTnTh01SGds,Validate - Buildings in Ocotepeque North - Honduras (1) HOT,"This is a validate project type. You are looking to validate building footprints. Please use the tutorial to contribute. *Project Description* Areas of Ocotepeque North, Honduras were mapped in 2022 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Well mapped buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1727336185481-project-image-honduras-yoro-east.jpg?alt=media&token=58d8c445-2042-4eaf-a482-8f00e32ca9af,2024-09-26 07:36:56.207437,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,128.6434867188339,"POLYGON((-89.1546401 14.6570519,-89.0004712 14.6570519,-89.0004712 14.727073,-89.1546401 14.727073,-89.1546401 14.6570519))",POINT(-89.07755565 14.692062450000002),0.9988449266113592,671.0,157496.0,156519.0,2024-10-10 00:00:00
-OBBnZKgE1sXm8XqUfYH,Validate - Quang Ngai - Vietnam (2) American Red Cross,"This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Quang Ngai, Vietnam were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1731086664246-project-image-Vietnam.png?alt=media&token=5ecaa786-73e9-4e56-bfaa-7f971f8046ca,2024-11-08 17:26:35.29466,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,28.567407864427565,"POLYGON((108.7276102 15.0975526,108.779475 15.0975526,108.779475 15.1438631,108.7276102 15.1438631,108.7276102 15.0975526))",POINT(108.75354260000002 15.12070785),0.9996948376705942,561.0,133897.0,117934.0,2024-11-29 00:00:00
