user_id,involved_project_count,first_seen,last_seen,tenure_days,user_weight
Q9fo9AYnD8buPnoli00e1GN6uwF3,1,2024-04-23 10:52:00,2024-04-24 00:56:00,1,1.0
Q9h93JRGwpdYrRvhh8kV5Bd9uzr2,2,2024-05-24 19:57:00,2024-09-06 21:40:00,106,1.0
QA8NWtOoCARRIFH2gFFrKlI1mlt1,1,2023-10-25 19:36:00,2023-10-25 19:36:00,1,1.0
QAFvxUI33aVerYdYnFnOHX9NFwr2,4,2022-03-15 19:52:00,2022-04-15 02:32:00,31,2.0
QAH6f62xZMP9oXksfywDkMkQjlH3,1,2024-09-08 17:58:00,2024-09-08 17:58:00,1,1.0
QAKip4LyMYSE4XXrO9H7WPvjKW73,2,2022-08-22 13:59:00,2022-08-22 14:50:00,1,1.0
QATtH8RqD7TdhpbaEHr39k4SAS13,2,2022-10-07 20:25:00,2022-10-07 20:26:00,1,1.0
QAd7lkEXWKWC2tzHdSOaRzNn6Yu2,1,2023-04-05 14:22:00,2023-04-11 18:34:00,7,1.0
QAg1tonczHc6raaYB69DMYUuIfk1,1,2024-10-28 14:26:00,2024-10-28 22:38:00,1,1.0
QArilcCd1IUem1ZmBkLGTg4wnMg1,2,2024-03-05 19:10:00,2024-09-26 18:28:00,205,1.0
QB6gPP9jJwPMpTmhxWYBYGgSP1e2,1,2023-02-07 11:46:00,2023-02-07 11:51:00,1,1.0
QBIM7sEcNwc1wHMeOgwsD2aJjDI3,2,2022-03-17 04:55:00,2022-03-20 15:42:00,4,1.0
QBMEghrwqLZBCKNKKyytSkz0Fi12,1,2022-03-31 17:31:00,2022-03-31 17:58:00,1,1.0
QBSCqYx45XaxoDtSixxCddenrJx1,3,2024-02-29 19:18:00,2024-11-01 20:36:00,247,1.584962500721156
QBenrj2INyQOywSG8BnFFFiUqxE3,1,2022-03-25 08:40:00,2022-03-26 00:01:00,1,1.0
QBhDGdhfapaK1tteEOlXoljxqJ82,2,2023-03-23 10:11:00,2023-10-29 20:35:00,221,1.0
QBsnEYYDWoWf1gPHOjg5yXPYI7u1,3,2022-03-16 00:55:00,2022-03-19 09:34:00,4,1.584962500721156
QC1h09L4atPO7YDKAvjTqcrI6eU2,1,2023-08-17 16:22:00,2023-08-17 16:45:00,1,1.0
QC3tLdiKBihiVl1tMLwOsT8Q5nZ2,2,2022-03-21 03:01:00,2022-03-21 03:04:00,1,1.0
QCJDmr1ykVXlqt9Hb3c7jwpPY2l1,1,2024-04-26 00:36:00,2024-04-26 00:54:00,1,1.0
QCLb7yDS55Za7ktC2xzjyjDIKtF3,1,2024-10-18 16:10:00,2024-10-18 16:42:00,1,1.0
QCcBr4zVinMZj0vtZZ4d6nntKt12,2,2023-06-23 14:52:00,2024-06-14 15:38:00,358,1.0
QCglyGNbH4Up9NAZHB8N5v9iteK2,1,2022-03-18 06:13:00,2022-03-18 07:57:00,1,1.0
QCirlq7nA0bKk6JnphWXtNGybh63,2,2022-09-13 16:13:00,2022-09-15 23:39:00,3,1.0
QCoKJZ9hBrhVMVX6PMeKRMmcq3K3,2,2022-03-14 00:35:00,2022-03-16 01:01:00,3,1.0
QD2tAIESXvWKB1YFD9XhypbAFy52,5,2022-04-06 15:18:00,2022-05-09 15:38:00,34,2.321928094887362
QDD5ObE2OldfVM5JulafsXuLtu82,2,2022-09-22 17:32:00,2023-09-18 23:52:00,362,1.0
QDF1RvGQF8XUtLkPaZVVbKthFMn1,1,2024-11-27 10:50:00,2024-11-27 10:50:00,1,1.0
QDRSsAvYfCaRYBMmHQqx8q0GXYm1,1,2022-03-08 05:39:00,2022-03-08 05:39:00,1,1.0
QDVzw3CtyuTiIc6NB2sv2O6FhSh1,2,2022-03-22 07:00:00,2022-03-23 00:37:00,1,1.0
QDcknF0HalVSb67992rlXKyQS7I3,1,2022-10-07 00:52:00,2022-10-07 00:52:00,1,1.0
QDlBrXOO4pc8BGaKI3rEnLrJ95V2,1,2024-10-08 13:33:00,2024-10-08 13:43:00,1,1.0
QDvtZ3et9rNCMMYoM6405I8r6P23,1,2022-10-05 18:32:00,2022-10-05 18:41:00,1,1.0
QE0oezhW0GYzBe8Umr7XbEBt9dQ2,1,2022-03-08 15:34:00,2022-03-08 15:35:00,1,1.0
QE9aGu7YO1ZLhAYULjGGDjgDvqx2,2,2023-12-13 23:23:00,2024-01-14 21:30:00,32,1.0
QEDf3wcZtiWgSMVbdpWW5XaYHd33,3,2023-10-19 18:15:00,2024-04-19 17:32:00,183,1.584962500721156
QEMJm4fFVuTwafy4xn7cWbpLjl33,1,2024-11-27 17:17:00,2024-11-27 18:33:00,1,1.0
QEMehjOGLETDgYI3F9wAlI4iMFe2,1,2024-06-06 13:20:00,2024-06-10 12:04:00,4,1.0
QEXpf1JYSiPZQDMmYNHnjJ6mlAq2,1,2022-04-26 21:47:00,2022-04-26 21:47:00,1,1.0
QEirTy0ntsQ6fVliMyImckbHBCB2,1,2022-03-21 05:45:00,2022-03-21 06:01:00,1,1.0
QEk798FXjeQjvsDlpKMa8txeIa63,1,2024-08-09 14:48:00,2024-08-09 14:48:00,1,1.0
QEnMqjkz5HdFTxjNHjey01kGqHJ2,1,2023-01-26 20:03:00,2023-01-26 20:07:00,1,1.0
QEoE2ueatQgAn9V5hXASik6Gd7c2,1,2023-10-25 20:20:00,2023-10-25 20:27:00,1,1.0
QF0Ifs0Sn2h7cUAE20ncSwT1SNR2,1,2022-12-09 05:46:00,2022-12-09 07:00:00,1,1.0
QF2l6QAaLvZc2btgtz8DJU1ze3o2,1,2024-04-29 01:35:00,2024-04-29 01:35:00,1,1.0
QF43hWcbLNN4VXFNtTc1ugyvtVg2,1,2024-08-21 15:04:00,2024-08-21 15:13:00,1,1.0
QFBT19w15DhVVt1LkvW0frCZ3b62,1,2023-04-02 03:21:00,2023-04-06 21:32:00,5,1.0
QFC4BCjoyWc5iIZHXHCrgrvdJiw2,1,2022-10-27 11:41:00,2022-10-27 12:12:00,1,1.0
QFEBjvczK7WIUE1JCGFRD5LVxMq2,1,2022-04-13 23:48:00,2022-04-13 23:48:00,1,1.0
QFM55WPbBuga8rk68pa5SMSzR1M2,1,2024-11-19 19:26:00,2024-11-19 19:35:00,1,1.0
QFOKo39Mu3gE8VmQhEGJRup6O8u1,1,2022-03-22 21:59:00,2022-03-22 22:37:00,1,1.0
QFVqVIoru7PL1ik0hRuBai1Yh482,4,2022-03-17 05:27:00,2022-03-23 05:27:00,7,2.0
QFVricuSFxOCM8VpTRsrP7oabLR2,1,2022-03-24 11:49:00,2022-03-24 11:49:00,1,1.0
QFY55IXC3FS4PPPdSV6jf3eDnXm1,1,2024-03-19 20:15:00,2024-03-19 20:17:00,1,1.0
QFp45T7HkgNUlQNfOVJznWsLQgl2,1,2024-05-24 12:36:00,2024-05-24 12:37:00,1,1.0
QG01I1qT0YOV93T3F1p98kg8xjA3,1,2023-10-13 19:38:00,2023-10-13 20:26:00,1,1.0
QG6aarcrhudH5jQmEqpsrW35uYt1,1,2022-03-28 12:37:00,2022-03-28 12:37:00,1,1.0
QGGQ9QFoALTLMnSO7GJSdaZFXsH3,2,2022-11-10 19:39:00,2022-12-31 05:17:00,51,1.0
QGJiHyY1PqhGLeUhzBcLrOt0Qcy2,4,2024-07-05 11:32:00,2024-09-11 17:10:00,69,2.0
QGQw8FYW84b8priiDKJMmzxedng2,1,2023-10-31 19:15:00,2023-10-31 19:21:00,1,1.0
QGTKUiEIj3TFQT0pbA9HOzWbZ8p2,1,2022-03-17 05:56:00,2022-03-17 05:56:00,1,1.0
QGXNGGzRXRg3KT6ot5LdMQrQlmp2,1,2024-09-11 17:11:00,2024-09-11 17:54:00,1,1.0
QGiz0GDMK8NSFJRvgmOjOly30YW2,1,2023-11-17 18:21:00,2023-11-17 18:32:00,1,1.0
QGjCXEoi7TN78hzfXqw5BXAzRe72,1,2023-04-06 01:20:00,2023-04-06 01:56:00,1,1.0
QGzKdjlYOZQejDh1YgPfGfLOn7A2,1,2023-04-18 05:29:00,2023-04-18 05:29:00,1,1.0
QH01nlij1Uhu8NorBZwK7KRrML53,7,2022-06-24 18:25:00,2024-09-11 19:16:00,811,2.807354922057604
QH3R3jMPHtNyYZe2KEkCVFeEicB2,1,2022-10-06 20:33:00,2022-10-06 20:33:00,1,1.0
QH5UD0q4O6SA0YSQBGfvrw9T7En1,1,2024-04-18 17:54:00,2024-04-19 00:52:00,1,1.0
QHg0YGKBInP3l9H8DbP2rV5MTDc2,1,2022-03-21 03:07:00,2022-03-21 03:07:00,1,1.0
QIB1V7BCINQdqnxJj8qW7vxlJUL2,1,2024-08-01 17:13:00,2024-08-01 17:24:00,1,1.0
QII4Q9zvusTCftsvIzaD0MFHk3q1,1,2022-04-25 16:52:00,2022-04-25 16:57:00,1,1.0
QIKApmNMvtRq4HtamQfeuDJ2I1h2,3,2022-03-23 13:04:00,2022-04-06 06:17:00,14,1.584962500721156
QIOvOcucxHUsVD630mWfYfeK9DC2,1,2022-06-07 18:17:00,2022-06-12 19:10:00,6,1.0
QITztOGdQ4OCVKza6GNEDEB3sdt1,1,2022-03-26 08:20:00,2022-03-26 08:20:00,1,1.0
QIWTPIxfF0Vcv4U68BFu1z9usth1,2,2023-04-02 09:16:00,2023-08-05 21:48:00,126,1.0
QIdP8reKI9dODCTFsenOGHidwrE2,1,2022-03-28 01:48:00,2022-03-28 01:49:00,1,1.0
QIujqzwdcTaK10qFPnYWTI9vgPi2,1,2024-07-14 02:55:00,2024-07-14 03:27:00,1,1.0
QJ1OtrzMzPbPR77ldz84RaKAYtx1,1,2022-03-18 02:35:00,2022-03-18 02:35:00,1,1.0
QJ3mpn5RVcZDgjiLaqFFt0lSDCl1,1,2022-05-17 17:30:00,2022-05-17 18:35:00,1,1.0
QJNBfDfc3vZe49OnLB8p8upezYn1,1,2022-09-22 16:28:00,2022-09-22 16:28:00,1,1.0
QJTmc7ws7VMpwkxHvzR5z3x9jzz2,1,2024-10-25 14:51:00,2024-10-25 14:51:00,1,1.0
QJZKbQkbcngtq9tAD2f9T7Nz6uF3,1,2024-11-04 17:39:00,2024-11-09 23:38:00,6,1.0
QJZzQNbP5wPjgsHGZmBwOSmT1r23,1,2022-10-25 20:36:00,2022-10-25 20:51:00,1,1.0
QJlu4w8L1wQC40ZCnWE4NCRehwG2,1,2022-03-22 06:05:00,2022-03-22 06:05:00,1,1.0
QKIU845OyxZLAoTFRBZR3mc5Odt2,4,2022-03-01 05:29:00,2022-03-24 06:02:00,24,2.0
QKlhqlza3zaTgzYIPntL31zr4aV2,2,2022-03-25 06:42:00,2022-03-31 07:07:00,7,1.0
QKxuqO3u3sbPyMO4C5OTpEtFeqo1,2,2024-07-01 23:20:00,2024-08-02 16:05:00,32,1.0
QLEgWfNqrVTgNqZ7D7CrV2sjqsT2,2,2023-09-28 15:32:00,2024-09-27 07:09:00,365,1.0
QLaqQq5SANNTKT6qeTVL76YIwBJ3,1,2024-02-29 18:38:00,2024-02-29 23:44:00,1,1.0
QLi6qc2lKUdndHrTntcnVLzAPCT2,1,2024-11-14 04:38:00,2024-11-14 04:56:00,1,1.0
QLuiozAwviOEMoE3E8sLSK2baeE2,1,2022-03-06 08:30:00,2022-03-06 08:48:00,1,1.0
QLyO6vEpU2R5yhuCEFrhPHJkkRR2,2,2024-08-21 17:11:00,2024-09-24 22:09:00,35,1.0
QM04VZZOgkQ7DjHr9phC5L8oA4W2,2,2022-03-21 13:24:00,2022-05-21 09:20:00,61,1.0
QM2d0LJnhkO4XvsjamJccy4c7Hf2,1,2023-09-22 09:00:00,2023-09-22 09:05:00,1,1.0
QM6tJD4Bw9V5lH2TVv2527oueDc2,1,2023-09-26 20:15:00,2023-09-26 20:38:00,1,1.0
QMAYVo77iMMNh56CGFrc6MXL0UU2,4,2022-03-12 02:55:00,2022-03-30 13:19:00,19,2.0
QMFmtUbVBGTIwrdCnjrNdUCQqbo1,1,2024-10-18 05:44:00,2024-10-18 05:44:00,1,1.0
QMFy6Qnq1AMubATVFSzAw4Ezt083,1,2024-04-17 15:33:00,2024-04-17 15:33:00,1,1.0
QMT9CItfzifKbGZWV6qXmbHimTh1,2,2022-05-17 17:08:00,2022-05-17 18:26:00,1,1.0
QMcN5muxSXheiO2tpHT5E3E7Wnh1,1,2023-10-24 16:05:00,2023-10-24 16:05:00,1,1.0
QMgrfsW9ktSpf9kY6QqSVR7a8mQ2,2,2022-07-12 07:40:00,2022-07-12 13:27:00,1,1.0
QMi1dcAk7sep14aQ3NSL8OKnzoB2,1,2023-09-29 18:18:00,2023-09-29 18:18:00,1,1.0
QMickBD6MxP5aWS3qOqDqaxgG233,1,2022-06-28 00:19:00,2022-06-28 00:21:00,1,1.0
QMspwgebeqdTPeiehmDeeNgXvZH3,1,2022-03-08 08:17:00,2022-03-08 08:17:00,1,1.0
QMtSdSMVhtZNH7mmO0hjfKBU7082,1,2023-09-28 15:31:00,2023-09-28 15:52:00,1,1.0
QMteYSUQrxbOEqokNjM4trTcIAJ2,1,2024-06-14 15:13:00,2024-06-14 15:13:00,1,1.0
QMyMhFvbM0gBM1B9N9pahEnhqm93,1,2022-03-10 08:42:00,2022-03-10 08:44:00,1,1.0
QN1KfAWLTYc18fEW7G1IJAclWx72,2,2022-03-05 17:49:00,2022-03-24 05:16:00,19,1.0
QN4JJsAST3XqRBxE9PWnOsOa7Iw1,1,2022-03-19 04:42:00,2022-03-19 04:42:00,1,1.0
QN8J55qKD1ZiOFbv8JN0vLhDxbB3,1,2022-03-25 11:53:00,2022-03-25 11:53:00,1,1.0
QNBtgEWsIgNCBGew2XXLsLY108z2,2,2022-03-10 01:19:00,2022-03-23 03:54:00,14,1.0
QNHhD1ciEkQTC21HiqBwbjxUrXv2,3,2023-01-20 21:00:00,2024-08-27 19:51:00,585,1.584962500721156
QNJX2RqbJUcQTzZa725E8kvMtX33,3,2022-03-16 03:22:00,2022-03-17 21:26:00,2,1.584962500721156
QNMQmTubtWZC64nEl8vWQaveou62,1,2023-04-29 17:31:00,2023-04-29 17:31:00,1,1.0
QNZdA8WCVhaRMSzsC5Ff0wVtmKL2,1,2022-10-19 19:09:00,2022-10-19 19:54:00,1,1.0
QNpVi4lJRuWubcZCEbrnKibUSow1,1,2022-04-02 20:59:00,2022-04-02 21:59:00,1,1.0
QO6GNjF8eHQtdmPXC9ck36rweki2,1,2022-03-16 07:27:00,2022-03-16 07:27:00,1,1.0
QOQvxqoiwOZl0L10tceTW7BYAj83,1,2022-03-13 07:59:00,2022-03-13 08:00:00,1,1.0
QOZwEHdBSDTNBGNKdQj6du9lD1o2,1,2024-06-07 16:19:00,2024-06-14 16:53:00,8,1.0
QOhHXRiYXUZ5VFXFRwebbs0EiiN2,5,2022-07-28 19:17:00,2023-11-19 15:04:00,479,2.321928094887362
QOqLtYkbm6e1nGvAOwbhakdLu0A2,2,2022-03-16 11:53:00,2022-03-21 11:03:00,5,1.0
QOrLuRVJqUPLuDXBhwlSHQwouD52,1,2022-03-25 05:52:00,2022-03-25 06:00:00,1,1.0
QOvgMxq6eefCpIlE91uizuG32M23,1,2022-03-01 06:17:00,2022-03-01 06:17:00,1,1.0
QOwEQmx3SxX8lC4VOaDtgDTL7HV2,2,2023-01-26 20:02:00,2023-08-25 14:47:00,211,1.0
QP1Hj6wyIZZJURMEB9uhNQczoCB2,1,2024-01-09 18:42:00,2024-01-09 18:47:00,1,1.0
QP4qSbFTS3aN86jpvf74AqAXisA2,1,2023-07-20 21:26:00,2023-07-20 21:51:00,1,1.0
QPBTXx2EcYhnStscEQlfXUOGriw1,1,2024-06-03 00:27:00,2024-06-03 00:31:00,1,1.0
QPEtaHDyv2b1cKojLaN2z1OPL4f2,2,2023-06-26 16:42:00,2023-07-12 17:33:00,17,1.0
QPMWDxOcacQnmmYDXrC8HopoMTz2,2,2023-09-27 23:08:00,2024-01-24 23:45:00,120,1.0
QPOQyleN6KMMzh1uDmawk4W92xR2,2,2023-06-09 16:26:00,2023-06-09 18:55:00,1,1.0
QPXVZwFvkMQuzq2AE3pfGNmfWuV2,2,2022-03-17 17:28:00,2022-03-17 17:41:00,1,1.0
QPwhjCyOwiSH0mFL1fqrP5gURoy1,1,2024-09-20 15:31:00,2024-09-20 15:42:00,1,1.0
QPztv5XwPeSB8f11G064IAmQRE12,1,2024-08-28 07:49:00,2024-08-28 07:49:00,1,1.0
QQ5ZOmMYJvS6MxUBXICdeEp2nLg1,1,2022-03-16 01:58:00,2022-03-16 02:15:00,1,1.0
QQB9oXzD7xbVucC7v694qcoLps03,1,2022-10-13 12:11:00,2022-10-13 12:43:00,1,1.0
QQRwbKXFUegIm3fpYzT0owUHlPC3,2,2024-07-11 12:04:00,2024-08-27 20:29:00,48,1.0
QQWV8EzPM0WH59HcCe071mnILcf1,2,2023-08-12 05:24:00,2023-09-06 15:00:00,26,1.0
QQWiNvf5DPRqaiGFWeLNcmNZxXl2,2,2022-03-09 14:34:00,2022-03-16 09:18:00,7,1.0
QQYBVusmdqSj4uXhzSaTuFYpmr12,1,2023-10-13 17:43:00,2023-10-13 17:43:00,1,1.0
QQZQzzaLgLYy3rIsT0GFhrAYwhK2,3,2023-03-17 15:38:00,2023-05-26 16:42:00,71,1.584962500721156
QQnN4HXzlkfzqDKUXooRLpCD1Q72,2,2024-08-28 15:05:00,2024-08-28 15:06:00,1,1.0
QQrIcQ7j6VYWPp1w20EU2yhYxrL2,2,2022-10-14 18:08:00,2023-04-05 04:20:00,173,1.0
QQyPKSTtgYMDb8LGVBKTH8arOlg2,1,2022-04-24 03:10:00,2022-04-24 03:10:00,1,1.0
QQzxmCM6iZffaQc5ZsHw7iyklsm1,1,2022-03-27 21:28:00,2022-03-27 21:28:00,1,1.0
QR5cqyDbPnb6wez9FxC8cMlY9Fw2,1,2022-04-08 03:09:00,2022-04-08 03:14:00,1,1.0
QR8X4vUaQ6cZtTdMUxBpPDsyJVy1,1,2024-03-20 21:23:00,2024-03-20 21:36:00,1,1.0
QRBX5Pjg7zS6E9E637rkzM8ma9k2,1,2023-10-25 19:45:00,2023-10-25 19:45:00,1,1.0
QRCEen8dGqOMWXJMoJ86Np9woU03,1,2022-03-25 19:48:00,2022-03-25 19:48:00,1,1.0
QRFr9NAAjXOxuSbAtQBRdyOxzh62,1,2022-03-14 04:46:00,2022-03-14 04:46:00,1,1.0
QRSKyJkdBZNrI7RfM3X8wRWDXSe2,1,2023-09-14 03:01:00,2023-09-18 12:41:00,5,1.0
QRWUfaZlvUYJZSm6m72ygITHXfk2,8,2022-06-04 09:03:00,2024-04-12 06:22:00,678,3.0
QRbKIeGhpWe6LbauRfvQ679VT6w1,1,2022-10-26 19:32:00,2022-10-26 19:57:00,1,1.0
QRvi0Jyf1Ufsy6KyJWzdCH0oPUG3,1,2022-03-05 08:09:00,2022-03-05 08:09:00,1,1.0
QRwy2YsVyQQk5i6qGRCdi9PMxYo2,1,2024-04-04 16:42:00,2024-04-04 16:42:00,1,1.0
QSIgJ0YawVUj1hZ9D7Xd3cng59I2,1,2024-11-01 12:09:00,2024-11-01 12:09:00,1,1.0
QSMB1qyMt8TjQP5EeRSJ98WgPVO2,1,2022-03-19 14:14:00,2022-03-19 14:14:00,1,1.0
QSZzBWiF7Te1DlthJvQRHtB7o4o1,1,2022-04-04 16:39:00,2022-04-04 16:39:00,1,1.0
QSfwGfrAKlc5aDLi5BbmyteyUEZ2,1,2024-07-26 22:15:00,2024-07-26 22:41:00,1,1.0
QSl43HQzqDfym7nfqkXs72GvuSc2,2,2023-12-23 17:05:00,2023-12-29 16:03:00,6,1.0
QSmqy3PWT2hbDoDjuNCx5hLTwvy2,3,2022-03-22 19:36:00,2022-10-07 20:01:00,200,1.584962500721156
QSpufKnDzSNdToelgiVI1Y4VSw03,2,2022-03-25 06:14:00,2022-03-28 03:39:00,3,1.0
QSrmpIhlghfggfkClPRdwuKCnPc2,1,2022-03-15 19:06:00,2022-03-15 19:30:00,1,1.0
QSu87XxKgDYvftAePSI201ealtY2,1,2022-03-23 01:35:00,2022-03-23 02:00:00,1,1.0
QT0WAYXdnNX3OG70sKMszyM7hWm2,1,2023-07-05 18:16:00,2023-07-05 18:16:00,1,1.0
QT4b0CQ5IeRKx5hPZZe5IppV0ss2,1,2023-02-18 10:13:00,2023-02-18 10:24:00,1,1.0
QTAAGbd1XAWRHjKmllhMMFWrw3v2,2,2022-04-22 16:38:00,2022-04-26 01:28:00,4,1.0
QTC24TiEubMGdjyP0j0293P2Hnf1,1,2022-03-16 06:55:00,2022-03-16 07:01:00,1,1.0
QTDs9z13uEgtwri48332yRbrrYg1,1,2022-10-24 17:25:00,2022-10-24 18:27:00,1,1.0
QTGUzoyJKNcSQqTA8Kav1QzCOHY2,1,2024-07-30 15:25:00,2024-07-30 15:31:00,1,1.0
QTHCyrAMRiQaaREW3JPcCJ0Tni52,1,2022-03-26 03:11:00,2022-03-26 03:11:00,1,1.0
QTJxP0hzWUNlZCobqfqft9n6U7x2,1,2023-10-23 19:16:00,2023-10-23 19:16:00,1,1.0
QTRNBSqvfXevvgvhXYK3otQkule2,1,2024-11-14 19:11:00,2024-11-14 19:52:00,1,1.0
QTRsEAPDixVoR1r7sJ4iKfjJmyh2,1,2024-02-29 18:25:00,2024-02-29 18:25:00,1,1.0
QTcga0pt0hhweEScP4bOsZJ7Hye2,1,2024-04-26 00:23:00,2024-04-26 00:23:00,1,1.0
QTsvxP9qWMboBAE0WgXECV9ApU43,1,2022-10-07 21:16:00,2022-10-07 21:20:00,1,1.0
QTtqTmgwLoQL4G1N0PudSKwaKku1,2,2024-07-02 16:32:00,2024-09-11 17:46:00,72,1.0
QTyitEivdyQ3tSs2TNPGVn08MIn1,3,2022-03-18 05:24:00,2022-03-23 13:15:00,6,1.584962500721156
QU07tl9lfwOOP0QPLReCuZPs84T2,1,2023-04-05 14:36:00,2023-04-05 14:36:00,1,1.0
QUCojkLwa4ZFGnUnJYbd764awn13,1,2023-06-23 00:16:00,2023-06-23 00:46:00,1,1.0
QUEt5hjLkCXSbEbSAGq7OTOwkmp2,2,2022-04-05 15:30:00,2022-04-05 15:43:00,1,1.0
QUUkMFadRrZfO54zFVhOD2GEAY23,2,2022-09-29 06:12:00,2023-05-19 08:04:00,233,1.0
QUUtWEDfmeYLSms7mG8udno6Svx2,1,2023-02-23 20:34:00,2023-02-23 20:34:00,1,1.0
QUYmOCNgBoP3A5YFcHDqlQmscxD3,1,2022-09-30 13:56:00,2022-09-30 17:17:00,1,1.0
QUdQbv6VxQPVyU91dnvsvlONKAn2,1,2024-10-24 08:41:00,2024-10-24 08:45:00,1,1.0
QUduqm8MT7U0dv3BW0QH3S9wDTH3,1,2023-06-14 18:52:00,2023-06-14 18:59:00,1,1.0
QUhekLZueYdX7qKohRBXoNeRuDd2,1,2023-12-12 16:40:00,2023-12-12 16:40:00,1,1.0
QUkp15VM7IbR6IZ44OfGxDMOzxz2,1,2022-05-01 00:50:00,2022-05-01 01:20:00,1,1.0
QUm6Ix8JgcWAUbof8XcBBwK1HdH3,1,2022-03-22 14:20:00,2022-03-22 14:20:00,1,1.0
QUqKVJA9p8Y6SpFZvRvoZiDtUNv2,2,2022-08-17 17:16:00,2022-08-18 13:31:00,1,1.0
QUzTW2GCVua9DgApGRCXLrxmMNZ2,1,2022-06-24 07:01:00,2022-06-24 07:01:00,1,1.0
QVDETk5LQCOuUoZ6Sz82ifv9X1Z2,6,2022-03-18 15:48:00,2024-05-07 04:46:00,781,2.584962500721156
QVJz7EdsgsPRxvzUA3A4fhvB7TF3,1,2022-10-19 19:26:00,2022-10-19 19:57:00,1,1.0
QVbg5n019OX3CfyfyLHOqyJzCyG3,1,2024-04-22 15:23:00,2024-04-22 15:23:00,1,1.0
QVjPf4AUwiT4A2sG93n64qh4Seo2,1,2023-06-14 18:29:00,2023-06-14 18:42:00,1,1.0
QVx406cFJwSOfKlnKKtEcgSQtNV2,2,2022-03-10 11:32:00,2022-03-13 01:28:00,3,1.0
QW19j5FUNrOqBgofkqyovGrW4lk1,2,2022-09-13 17:22:00,2022-09-14 19:27:00,2,1.0
QW8Le790jAfHOTMb3ShXuzog0UZ2,1,2023-06-17 16:23:00,2023-06-17 16:51:00,1,1.0
QWBvn4DAFncaN26IbmFKUhdcECf2,1,2022-08-04 14:09:00,2022-08-04 14:12:00,1,1.0
QWPjx4GjqEYOhowYStSecT7PX3a2,1,2023-11-10 18:15:00,2023-11-10 18:44:00,1,1.0
QWcgXJrQRXPBacc4S8wSsGTePch1,1,2024-10-18 17:51:00,2024-10-18 17:53:00,1,1.0
QWgKobNh70MPu2Fp2iEbyYkTnT02,5,2024-08-29 20:32:00,2024-10-01 21:46:00,34,2.321928094887362
QWhU1OKTdoM0nicf1DelqRyk1yv2,1,2022-07-17 11:16:00,2022-07-17 11:19:00,1,1.0
QWkuVA1euJcYkb90rNVPKLrwKS72,1,2022-03-04 02:44:00,2022-03-05 01:37:00,1,1.0
QWmuXgCLMahX8uCwd01WEelD1ji1,1,2024-11-14 19:15:00,2024-11-14 19:15:00,1,1.0
QX4O9oKktPRtoh0NLhr4VsAWj8h2,2,2022-03-16 01:20:00,2022-03-17 15:02:00,2,1.0
QXCh76PgytRN1vhm1CDkFAlwdXH3,3,2023-02-24 22:10:00,2023-05-09 23:00:00,75,1.584962500721156
QXFO9wSU4LgRtzG4GhOYmSFuiNp2,1,2023-10-19 09:54:00,2023-10-21 11:56:00,3,1.0
QXGLp6rXyEdOIdfsHfARy0S3sam2,2,2022-03-18 04:02:00,2022-03-31 07:50:00,14,1.0
QXKuVxVkYkhx3rZtyWJPOAub7B13,3,2022-03-26 12:45:00,2022-03-28 14:29:00,3,1.584962500721156
QXNXz3bxdjVFyA6Rrvl7MQ0z3ma2,1,2023-10-17 18:01:00,2023-10-17 18:01:00,1,1.0
QXdwu9T1RYW4N6IN0yFeF5Tfc1u1,2,2022-01-26 19:42:00,2022-02-03 21:01:00,9,1.0
QXezm4x8EnTDwXu2pWuIidO12762,1,2022-03-26 11:55:00,2022-03-26 12:00:00,1,1.0
QXjTaR8BoUPw0lsqzKFYpSilaVy2,1,2022-08-05 19:06:00,2022-08-05 19:16:00,1,1.0
QXlWzeM3SYZSVKcy7NEsIeQ1IYD2,1,2023-07-15 21:52:00,2023-07-15 21:52:00,1,1.0
QXnDb8BZiARjb99sMwShTV9k1ar1,1,2024-08-22 18:14:00,2024-08-22 18:14:00,1,1.0
QXuY5curGrRziZbgY2dWmF3DAT13,1,2022-12-08 02:36:00,2022-12-08 02:45:00,1,1.0
QXwzESbVNSUWRvUHIfr37qfy0dv2,1,2022-10-12 17:31:00,2022-10-12 17:55:00,1,1.0
QY2jNTysoVhTnvnBhWnKJZ48sv13,1,2024-07-17 18:28:00,2024-07-22 02:06:00,5,1.0
QYBZJFB6nCWsh0ZMD22K1IH1m3F3,1,2022-04-06 19:23:00,2022-04-06 19:24:00,1,1.0
QYBcKNQGcgedf7hfuGnitWeAWsI3,1,2022-04-30 12:56:00,2022-04-30 22:05:00,1,1.0
QYFdvtVZOMXcELMBurtcj0H0bBL2,3,2022-02-05 21:31:00,2024-10-05 16:56:00,973,1.584962500721156
QYI2aN12gUUOUoesTb3QdXZ6ash2,1,2022-04-04 19:53:00,2022-04-04 22:30:00,1,1.0
QYPvjX350RgQmnzoAftRtJKwJqY2,1,2024-03-13 10:23:00,2024-03-17 18:43:00,5,1.0
QYVCyWjaNJgQ5eNvIgGMi24BmM73,1,2022-10-19 19:33:00,2022-10-19 19:58:00,1,1.0
QYY9FUUv17TVWTr5Q6gNRAScZcb2,2,2023-12-29 02:41:00,2024-04-23 13:20:00,117,1.0
QYZGlo7MMGbiLwxqzDVe12505xz2,1,2022-04-27 13:27:00,2022-04-27 13:27:00,1,1.0
